GROUP,CONAME,DIST,DISTNAME,PP114,PP214,PP314
E. K-12 / 0 - 1800,Salem,4630,Salem City,0.323,0.333,0.407
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,0.284,0.283,0.309
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,0.287,0.261,0.290
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,0.320,0.353,0.423
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,0.288,0.306,0.341
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,0.255,0.233,0.274
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,0.335,0.336,0.396
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,0.307,0.310,0.332
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,0.292,0.300,0.320
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,0.274,0.252,0.268
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,0.370,0.360,0.342
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,0.287,0.290,0.331
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,0.242,0.242,0.262
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,0.238,0.277,0.286
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,0.324,0.322,0.334
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,0.267,0.287,0.295
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,0.261,0.264,0.300
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,0.287,0.285,0.267
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,0.293,0.304,0.316
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,0.303,0.336,0.320
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,0.288,0.287,0.312
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,0.337,0.360,0.380
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,0.201,0.206,0.250
F. K-12 / 1801 - 3500,Bergen,3910,Palisades Park,0.297,0.306,0.352
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,0.250,0.265,0.320
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,0.273,0.286,0.269
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,0.248,0.250,0.279
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,0.281,0.290,0.316
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,0.303,0.293,0.321
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,0.265,0.258,0.260
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,0.288,0.307,0.309
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,0.295,0.300,0.311
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,0.363,0.363,0.360
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,0.266,0.264,0.280
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,0.387,0.300,0.395
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,0.334,0.333,0.336
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,0.255,0.253,0.297
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,0.319,0.306,0.322
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,0.305,0.312,0.329
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,0.352,0.357,0.352
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,0.263,0.281,0.304
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,0.289,0.275,0.295
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,0.244,0.268,0.250
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,0.220,0.229,0.227
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,0.319,0.344,0.369
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,0.243,0.229,0.253
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,0.286,0.298,0.300
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,0.290,0.293,0.354
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,0.270,0.282,0.311
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,0.342,0.327,0.355
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,0.294,0.309,0.317
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,0.271,0.234,0.293
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,0.245,0.267,0.281
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,0.333,0.332,0.350
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,0.307,0.297,0.344
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,0.266,0.271,0.303
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,0.290,0.332,0.391
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,0.305,0.309,0.351
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,0.369,0.355,0.364
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,0.317,0.331,0.352
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,0.282,0.291,0.304
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,0.314,0.301,0.309
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,0.277,0.302,0.319
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,0.292,0.289,0.298
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,0.300,0.304,0.332
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,0.285,0.262,0.258
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,0.417,0.408,0.492
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,0.364,0.375,0.352
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,0.283,0.294,0.355
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,0.294,0.304,0.319
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,0.303,0.294,0.305
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,0.327,0.331,0.369
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,0.336,0.350,0.356
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,0.246,0.222,0.237
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,0.292,0.296,0.300
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,0.251,0.274,0.284
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,0.243,0.248,0.269
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,0.274,0.263,0.288
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,0.286,0.265,0.291
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,0.265,0.260,0.294
F. K-12 / 1801 - 3500,Union,850,Clark Twp,0.256,0.276,0.315
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,0.301,0.306,0.312
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,0.261,0.270,0.301
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,0.330,0.310,0.353
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,0.292,0.272,0.314
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,0.282,0.294,0.343
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,0.252,0.241,0.254
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,0.307,0.310,0.332
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,0.292,0.300,0.320
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
G. K-12 / 3501 +,Atlantic,110,Atlantic City,0.254,0.257,0.331
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,0.386,0.400,0.403
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,0.275,0.289,0.287
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,0.253,0.254,0.271
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,0.306,0.309,0.325
G. K-12 / 3501 +,Bergen,1700,Garfield City,0.308,0.313,0.347
G. K-12 / 3501 +,Bergen,1860,Hackensack City,0.249,0.261,0.283
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,0.286,0.290,0.333
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,0.220,0.225,0.235
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,0.256,0.259,0.273
G. K-12 / 3501 +,Bergen,5160,Tenafly Boro,0.265,0.276,0.301
G. K-12 / 3501 +,Burlington,620,Burlington Twp,0.277,0.278,0.265
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,0.304,0.320,0.325
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,0.363,0.360,0.425
G. K-12 / 3501 +,Camden,680,Camden City,0.457,0.364,0.405
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,0.334,0.353,0.392
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,0.376,0.392,0.402
G. K-12 / 3501 +,Camden,5820,Winslow Twp,0.302,0.301,0.337
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,0.395,0.407,0.433
G. K-12 / 3501 +,Cumberland,3230,Millville City,0.404,0.412,0.422
G. K-12 / 3501 +,Cumberland,5390,Vineland City,0.416,0.456,0.441
G. K-12 / 3501 +,Essex,250,Belleville Town,0.267,0.266,0.288
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,0.250,0.251,0.280
G. K-12 / 3501 +,Essex,1210,East Orange,0.273,0.274,0.306
G. K-12 / 3501 +,Essex,2330,Irvington Township,0.307,0.291,0.331
G. K-12 / 3501 +,Essex,2730,Livingston Twp,0.222,0.234,0.259
G. K-12 / 3501 +,Essex,3190,Millburn Twp,0.254,0.254,0.315
G. K-12 / 3501 +,Essex,3310,Montclair Town,0.230,0.241,0.248
G. K-12 / 3501 +,Essex,3570,Newark City,0.290,0.278,0.308
G. K-12 / 3501 +,Essex,3750,Nutley Town,0.304,0.320,0.345
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,0.348,0.318,0.317
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,0.247,0.243,0.278
G. K-12 / 3501 +,Essex,5680,West Orange Town,0.254,0.250,0.265
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,0.286,0.284,0.296
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,0.317,0.319,0.340
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,0.320,0.319,0.321
G. K-12 / 3501 +,Hudson,220,Bayonne City,0.275,0.270,0.306
G. K-12 / 3501 +,Hudson,2390,Jersey City,0.316,0.321,0.351
G. K-12 / 3501 +,Hudson,2410,Kearny Town,0.321,0.341,0.417
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,0.315,0.311,0.315
G. K-12 / 3501 +,Hudson,5240,Union City,0.388,0.364,0.325
G. K-12 / 3501 +,Hudson,5670,West New York Town,0.344,0.355,0.354
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,0.278,0.282,0.315
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,0.315,0.315,0.332
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,0.261,0.258,0.296
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,0.282,0.288,0.303
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,0.332,0.328,0.356
G. K-12 / 3501 +,Mercer,5715,W Windsor-Plainsboro Reg,0.278,0.258,0.332
G. K-12 / 3501 +,Middlesex,750,Carteret Boro,0.283,0.257,0.293
G. K-12 / 3501 +,Middlesex,1170,East Brunswick Twp,0.238,0.253,0.283
G. K-12 / 3501 +,Middlesex,1290,Edison Twp,0.253,0.237,0.256
G. K-12 / 3501 +,Middlesex,3290,Monroe Twp,0.360,0.366,0.363
G. K-12 / 3501 +,Middlesex,3530,New Brunswick City,0.333,0.340,0.371
G. K-12 / 3501 +,Middlesex,3620,North Brunswick Twp,0.334,0.327,0.333
G. K-12 / 3501 +,Middlesex,3845,Old Bridge Twp,0.332,0.352,0.386
G. K-12 / 3501 +,Middlesex,4090,Perth Amboy City,0.448,0.465,0.476
G. K-12 / 3501 +,Middlesex,4130,Piscataway Twp,0.259,0.262,0.277
G. K-12 / 3501 +,Middlesex,4660,Sayreville Boro,0.266,0.271,0.286
G. K-12 / 3501 +,Middlesex,4860,South Brunswick Twp,0.305,0.352,0.366
G. K-12 / 3501 +,Middlesex,5850,Woodbridge Twp,0.253,0.267,0.363
G. K-12 / 3501 +,Monmouth,2770,Long Branch City,0.449,0.466,0.460
G. K-12 / 3501 +,Monmouth,3040,Matawan-Aberdeen Regional,0.341,0.357,0.429
G. K-12 / 3501 +,Monmouth,3160,Middletown Twp,0.254,0.252,0.233
G. K-12 / 3501 +,Monmouth,3510,Neptune Twp,0.374,0.350,0.381
G. K-12 / 3501 +,Morris,785,Sch Dist Of The Chathams,0.247,0.264,0.274
G. K-12 / 3501 +,Morris,3340,Montville Twp,0.262,0.264,0.288
G. K-12 / 3501 +,Morris,3385,Morris School District,0.296,0.304,0.320
G. K-12 / 3501 +,Morris,3450,Mount Olive Twp,0.294,0.311,0.355
G. K-12 / 3501 +,Morris,3950,Parsippany-Troy Hills Twp,0.267,0.274,0.296
G. K-12 / 3501 +,Morris,4330,Randolph Twp,0.271,0.288,0.284
G. K-12 / 3501 +,Ocean,530,Brick Twp,0.366,0.347,0.395
G. K-12 / 3501 +,Ocean,2360,Jackson Twp,0.318,0.327,0.332
G. K-12 / 3501 +,Ocean,2480,Lacey Twp,0.464,0.460,0.454
G. K-12 / 3501 +,Ocean,2520,Lakewood Twp,0.491,0.511,0.548
G. K-12 / 3501 +,Ocean,5190,Toms River Regional,0.445,0.433,0.418
G. K-12 / 3501 +,Passaic,900,Clifton City,0.339,0.361,0.369
G. K-12 / 3501 +,Passaic,3970,Passaic City,0.334,0.344,0.401
G. K-12 / 3501 +,Passaic,4010,Paterson City,0.365,0.368,0.368
G. K-12 / 3501 +,Passaic,5570,Wayne Twp,0.349,0.344,0.405
G. K-12 / 3501 +,Somerset,350,Bernards Twp,0.233,0.248,0.245
G. K-12 / 3501 +,Somerset,555,Bridgewater-Raritan Reg,0.282,0.304,0.336
G. K-12 / 3501 +,Somerset,1610,Franklin Twp,0.255,0.295,0.346
G. K-12 / 3501 +,Somerset,2170,Hillsborough Twp,0.274,0.291,0.318
G. K-12 / 3501 +,Somerset,3320,Montgomery Twp,0.292,0.319,0.329
G. K-12 / 3501 +,Union,980,Cranford Twp,0.334,0.333,0.334
G. K-12 / 3501 +,Union,1320,Elizabeth City,0.307,0.304,0.318
G. K-12 / 3501 +,Union,2660,Linden City,0.313,0.303,0.305
G. K-12 / 3501 +,Union,4160,Plainfield City,0.319,0.307,0.335
G. K-12 / 3501 +,Union,4290,Rahway City,0.267,0.310,0.304
G. K-12 / 3501 +,Union,4670,Scotch Plains-Fanwood Reg,0.339,0.368,0.374
G. K-12 / 3501 +,Union,5090,Summit City,0.228,0.234,0.270
G. K-12 / 3501 +,Union,5290,Union Twp,0.286,0.300,0.280
G. K-12 / 3501 +,Union,5730,Westfield Town,0.252,0.284,0.336
G. K-12 / 3501 +,Warren,4100,Phillipsburg Town,0.277,0.300,0.342
H. 7-12 / 9-12,Statewide,N.A.,1. State average - Operating Type 7-12,0.308,0.301,0.336
H. 7-12 / 9-12,Statewide,N.A.,2. State median - Operating Type 7-12,0.301,0.291,0.313
H. 7-12 / 9-12,Statewide,N.A.,3. State average - Operating Type 9-12,0.278,0.281,0.307
H. 7-12 / 9-12,Statewide,N.A.,4. State median - Operating Type 9-12,0.278,0.277,0.307
H. 7-12 / 9-12,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
H. 7-12 / 9-12,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
H. 7-12 / 9-12,Atlantic,1790,Greater Egg Harbor Reg,0.287,0.266,0.281
H. 7-12 / 9-12,Atlantic,2910,Mainland Regional,0.282,0.299,0.276
H. 7-12 / 9-12,Bergen,745,Carlstadt-East Rutherford,0.236,0.243,0.320
H. 7-12 / 9-12,Bergen,3700,Northern Highlands Reg,0.221,0.231,0.244
H. 7-12 / 9-12,Bergen,3710,Northern Valley Regional,0.210,0.213,0.245
H. 7-12 / 9-12,Bergen,3960,Pascack Valley Regional,0.233,0.241,0.264
H. 7-12 / 9-12,Bergen,4300,Ramapo-Indian Hill Reg,0.259,0.260,0.297
H. 7-12 / 9-12,Bergen,4405,River Dell Regional,0.255,0.257,0.313
H. 7-12 / 9-12,Burlington,2610,Lenape Regional,0.265,0.265,0.267
H. 7-12 / 9-12,Burlington,3690,Northern Burlington Reg,0.340,0.348,0.374
H. 7-12 / 9-12,Burlington,4320,Rancocas Valley Regional,0.272,0.268,0.272
H. 7-12 / 9-12,Camden,390,Black Horse Pike Regional,0.316,0.293,0.340
H. 7-12 / 9-12,Camden,1255,Eastern Camden County Reg,0.293,0.299,0.316
H. 7-12 / 9-12,Camden,5035,Sterling High School Dist,0.270,0.269,0.310
H. 7-12 / 9-12,Cape May,2820,Lower Cape May Regional,0.270,0.265,0.310
H. 7-12 / 9-12,Cumberland,997,Cumberland Regional,0.270,0.309,0.352
H. 7-12 / 9-12,Essex,5630,West Essex Regional,0.263,0.264,0.323
H. 7-12 / 9-12,Gloucester,870,Clearview Regional,0.266,0.255,0.269
H. 7-12 / 9-12,Gloucester,1715,Gateway Regional,0.299,0.307,0.306
H. 7-12 / 9-12,Gloucester,2440,Kingsway Regional,0.301,0.304,0.327
H. 7-12 / 9-12,Gloucester,4940,Delsea Regional H.S Dist.,0.370,0.259,0.381
H. 7-12 / 9-12,Hunterdon,1050,Delaware Valley Regional,0.303,0.329,0.345
H. 7-12 / 9-12,Hunterdon,2300,Hunterdon Central Reg,0.344,0.370,0.430
H. 7-12 / 9-12,Hunterdon,3660,N Hunt/Voorhees Regional,0.306,0.297,0.321
H. 7-12 / 9-12,Monmouth,1650,Freehold Regional,0.296,0.288,0.335
H. 7-12 / 9-12,Monmouth,2120,Henry Hudson Regional,0.269,0.278,0.302
H. 7-12 / 9-12,Monmouth,3270,Monmouth Regional,0.406,0.404,0.431
H. 7-12 / 9-12,Monmouth,4365,Red Bank Regional,0.286,0.312,0.312
H. 7-12 / 9-12,Monmouth,4580,Rumson-Fair Haven Reg,0.241,0.241,0.255
H. 7-12 / 9-12,Monmouth,4760,Shore Regional,0.296,0.296,0.309
H. 7-12 / 9-12,Morris,1990,Hanover Park Regional,0.320,0.354,0.387
H. 7-12 / 9-12,Morris,3370,Morris Hills Regional,0.239,0.259,0.290
H. 7-12 / 9-12,Morris,5660,West Morris Regional,0.237,0.253,0.268
H. 7-12 / 9-12,Ocean,770,Central Regional,0.311,0.316,0.354
H. 7-12 / 9-12,Ocean,4105,Pinelands Regional,0.360,0.349,0.401
H. 7-12 / 9-12,Ocean,4950,Southern Regional,0.356,0.367,0.389
H. 7-12 / 9-12,Passaic,2510,Lakeland Regional,0.266,0.274,0.317
H. 7-12 / 9-12,Passaic,3980,Passaic Co Manchester Reg,0.320,0.301,0.307
H. 7-12 / 9-12,Passaic,3990,Passaic Valley Regional,0.261,0.271,0.297
H. 7-12 / 9-12,Somerset,5550,Watchung Hills Regional,0.278,0.277,0.286
H. 7-12 / 9-12,Sussex,2165,High Point Regional,0.267,0.283,0.281
H. 7-12 / 9-12,Sussex,2465,Kittatinny Regional,0.305,0.288,0.310
H. 7-12 / 9-12,Sussex,2615,Lenape Valley Regional,0.308,0.316,0.339
H. 7-12 / 9-12,Sussex,5435,Wallkill Valley Regional,0.287,0.277,0.287
H. 7-12 / 9-12,Warren,3675,North Warren Regional,0.332,0.305,0.299
H. 7-12 / 9-12,Warren,5465,Warren Hills Regional,0.276,0.291,0.286
I. CSSD,Statewide,N.A.,1. State average -  Operating Type CSSD,0.467,0.486,0.526
I. CSSD,Statewide,N.A.,2. State median - Operating Type CSSD,0.436,0.449,0.477
I. CSSD,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
I. CSSD,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
I. CSSD,Atlantic,125,Atlantic Co Special Serv,0.436,0.436,0.485
I. CSSD,Bergen,285,Bergen Co Special Service,0.500,0.485,0.567
I. CSSD,Burlington,605,Burlington Co Spec Serv,0.502,0.571,0.623
I. CSSD,Cape May,715,Cape May Co Special Serv,0.390,0.384,0.438
I. CSSD,Gloucester,1774,Gloucester Co Spec Serv,0.517,0.535,0.477
I. CSSD,Mercer,3103,Mercer County Special Services School Di,0.414,0.438,0.477
I. CSSD,Salem,4635,Salem Co Special Service,0.412,0.449,0.469
J. VOC,Statewide,N.A.,1. State average - Operating Type VOC,0.314,0.322,0.347
J. VOC,Statewide,N.A.,2. State median - Operating Type VOC,0.331,0.334,0.360
J. VOC,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
J. VOC,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
J. VOC,Atlantic,120,Atlantic Co Vocational,0.348,0.339,0.399
J. VOC,Bergen,290,Bergen County Vocational,0.318,0.317,0.347
J. VOC,Burlington,610,Burlington Co Vocational,0.349,0.365,0.418
J. VOC,Camden,700,Camden County Vocational,0.360,0.366,0.364
J. VOC,Cape May,720,Cape May Co Vocational,0.389,0.378,0.393
J. VOC,Cumberland,995,Cumberland Co Vocational,0.283,0.263,0.303
J. VOC,Essex,1390,Essex Co Voc-Tech,0.288,0.286,0.299
J. VOC,Gloucester,1775,Gloucester Co Vocational,0.324,0.331,0.356
J. VOC,Hudson,2295,Hudson County Vocational,0.271,0.327,0.400
J. VOC,Hunterdon,2308,Hunterdon Co Vocational,0.357,0.381,0.409
J. VOC,Mercer,3105,Mercer County Vocational,0.405,0.388,0.458
J. VOC,Middlesex,3150,Middlesex Co Vocational,0.353,0.348,0.360
J. VOC,Monmouth,3260,Monmouth Co Vocational,0.342,0.355,0.321
J. VOC,Morris,3365,Morris County Vocational,0.270,0.278,0.281
J. VOC,Ocean,3790,Ocean County Vocational,0.321,0.334,0.356
J. VOC,Passaic,3995,Passaic County Vocational,0.245,0.255,0.289
J. VOC,Salem,4640,Salem County Vocational,0.362,0.431,0.444
J. VOC,Somerset,4810,Somerset Co Vocational,0.293,0.274,0.297
J. VOC,Sussex,5110,Sussex County Vocational,0.331,0.334,0.364
J. VOC,Union,5260,Union County Vocational,0.295,0.306,0.285
J. VOC,Warren,5460,Warren County Vocational,0.404,0.403,0.451
K. Charter,Statewide,N.A.,1. State average-Operating Type CHARTER,0.218,0.231,0.259
K. Charter,Statewide,N.A.,2. State median-Operating Type CHARTER,0.208,0.208,0.240
K. Charter,Statewide,N.A.,5. State average - All operating types,0.306,0.309,0.334
K. Charter,Statewide,N.A.,6. State median - All operating types,0.295,0.300,0.328
K. Charter,Atlantic,6060,Atlantic Community Charter School,0.103,0.126,0.130
K. Charter,Atlantic,6104,International Academy Of Atlantic City C,0.214,0.183,0.185
K. Charter,Atlantic,7410,Charter~tech High School,0.331,0.325,0.321
K. Charter,Bergen,6013,Bergen Arts And Sciences Charter School,0.205,0.205,0.203
K. Charter,Bergen,6430,Englewood On The Palisades Charter Schoo,0.399,0.302,0.337
K. Charter,Bergen,7890,Teaneck Community Cs,0.194,0.208,0.207
K. Charter,Burlington,6026,Riverbank Charter School Of Excelle,0.175,0.187,0.257
K. Charter,Burlington,6076,Benjamin Banneker Prep Cs,0.153,0.161,0.156
K. Charter,Camden,1799,Kipp Cooper Norcross,0.248,0.205,0.280
K. Charter,Camden,1801,Camden Prep,0.209,0.252,0.393
K. Charter,Camden,1802,Mastery Schools Of Camden,0.279,0.299,0.332
K. Charter,Camden,6086,Hope Community Cs,0.258,0.223,0.274
K. Charter,Camden,6107,Camden’s Promise Charter School,0.215,0.229,0.267
K. Charter,Camden,6232,Environment Community Cs,0.293,0.311,0.346
K. Charter,Camden,6240,Freedom Prep Charter School,0.197,0.236,0.241
K. Charter,Camden,7109,Leap Academy University Cs,0.230,0.285,0.266
K. Charter,Cumberland,6028,Vineland Public Charter School,0.193,0.193,0.218
K. Charter,Cumberland,6069,Millville Public Charter School,0.160,0.327,0.273
K. Charter,Cumberland,6089,Compass Academy Cs,0.139,0.110,0.142
K. Charter,Cumberland,6100,Bridgeton Public Charter School,0.226,0.114,0.314
K. Charter,Essex,6020,Pride Academy Charter School,0.112,0.114,0.154
K. Charter,Essex,6022,Burch Charter School Of Excellence,0.291,0.339,0.374
K. Charter,Essex,6029,Newark Educators Community Charter Schoo,0.255,0.249,0.240
K. Charter,Essex,6053,Great Oaks Legacy Charter School,0.207,0.231,0.187
K. Charter,Essex,6057,Peoples Preparatory Charter School,0.168,0.193,0.195
K. Charter,Essex,6058,Roseville Community Cs,0.183,0.202,0.195
K. Charter,Essex,6094,Phillip's Academy  Cs,0.202,0.171,0.202
K. Charter,Essex,6099,Link Community Charter School,0.182,0.186,0.232
K. Charter,Essex,6109,Lead Charter School,0.103,0.140,0.198
K. Charter,Essex,6110,Achieve Community Charter School,0.062,0.173,0.164
K. Charter,Essex,6320,Discovery Cs,0.223,0.275,0.357
K. Charter,Essex,6410,East Orange Community Cs,0.233,0.175,0.230
K. Charter,Essex,6665,Gray Cs,0.293,0.296,0.393
K. Charter,Essex,7210,Marion P. Thomas Cs,0.257,0.303,0.398
K. Charter,Essex,7290,New Horizons Comm. Cs,0.218,0.217,0.280
K. Charter,Essex,7320,North Star Academy Charter School,0.210,0.229,0.313
K. Charter,Essex,7325,Team Academy Charter School,0.157,0.191,0.228
K. Charter,Essex,7730,Robert Treat Academy Cs,0.307,0.296,0.291
K. Charter,Essex,7735,Maria L. Varisco-Rogers Cs,0.331,0.352,0.276
K. Charter,Essex,8065,University Heights Cs,0.296,0.251,0.318
K. Charter,Hudson,6030,The Ethical Community Charter School,0.158,0.125,0.193
K. Charter,Hudson,6036,Hola Hoboken Dual Lang Cs,0.217,0.243,0.260
K. Charter,Hudson,6064,Dr Lena Edwards Academic Charter School,0.212,0.177,0.178
K. Charter,Hudson,6068,M E T S Charter School,0.189,0.195,0.202
K. Charter,Hudson,6082,Beloved Community Charter School,0.155,0.141,0.155
K. Charter,Hudson,6093,Jersey City Global Cs,0.225,0.262,0.327
K. Charter,Hudson,6103,Empowerment Academy Charter School,0.101,0.137,0.157
K. Charter,Hudson,6105,Hudson Arts And Science  Charter School,0.154,0.171,0.171
K. Charter,Hudson,6420,Elysian Cs Of Hoboken,0.260,0.271,0.300
K. Charter,Hudson,6720,Hoboken Cs,0.174,0.177,0.150
K. Charter,Hudson,6910,Jersey City Comm. Cs,0.402,0.396,0.406
K. Charter,Hudson,6915,Jersey City Golden Door Charter School,0.203,0.195,0.237
K. Charter,Hudson,7115,Learning Community Cs,0.309,0.287,0.373
K. Charter,Hudson,7830,Soaring Heights Cs,0.224,0.203,0.210
K. Charter,Hudson,8060,University Academy Cs,0.203,0.337,0.203
K. Charter,Mercer,6017,Foundation Academy Cs,0.269,0.279,0.306
